Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:MEM_UOPS_RETIRED.LOAD_LATENCY_GT_4	Hardware Event Count:MEM_UOPS_RETIRED.ALL_LOADS	Hardware Event Count:MEM_UOPS_RETIRED.ALL_STORES	Hardware Event Count:MEM_LOAD_UOPS_RETIRED.DRAM_HIT	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.DTLB_MISS_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:LD_HEAD.OTHER_AT_RET	Hardware Event Count:LD_HEAD.PGWALK_AT_RET	Hardware Event Count:LD_HEAD.ST_ADDR_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.SNOOP_HITM	Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	Hardware Event Count:OCR.STREAMING_WR.ANY_RESPONSE	Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.SNOOP_HITM	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT:cmask=1	Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE	Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:CYCLE_ACTIVITY.CYCLES_MEM_ANY	Hardware Event Count:DTLB_LOAD_MISSES.WALK_COMPLETED_1G	Hardware Event Count:DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M	Hardware Event Count:DTLB_LOAD_MISSES.WALK_COMPLETED_4K	Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT:cmask=1	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE	Hardware Event Count:DTLB_STORE_MISSES.WALK_COMPLETED_1G	Hardware Event Count:DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M	Hardware Event Count:DTLB_STORE_MISSES.WALK_COMPLETED_4K	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:L1D_PEND_MISS.FB_FULL	Hardware Event Count:L1D_PEND_MISS.L2_STALLS	Hardware Event Count:L1D_PEND_MISS.PENDING	Hardware Event Count:L2_RQSTS.ALL_RFO	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:L2_RQSTS.RFO_HIT	Hardware Event Count:LD_BLOCKS.NO_SR	Hardware Event Count:LD_BLOCKS.STORE_FORWARD	Hardware Event Count:MEMORY_ACTIVITY.CYCLES_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS	Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS	Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES	Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS	Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES	Hardware Event Count:MEM_LOAD_COMPLETED.L1_MISS_ANY	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_FWD	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_NO_FWD	Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_STORE_RETIRED.L2_HIT	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO	Hardware Event Count:XQ.FULL_CYCLES	Hardware Event Count:Total_Latency_MEM_UOPS_RETIRED.ALL_LOADS	Hardware Event Count:Total_Latency_CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:Total_Latency_MEM_UOPS_RETIRED.ALL_STORES	Hardware Event Count:Total_Latency_INST_RETIRED.ANY	Hardware Event Count:Total_Latency_CPU_CLK_UNHALTED.THREAD	Hardware Event Count:Total_Latency_CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:Total_Latency_MEM_UOPS_RETIRED.LOAD_LATENCY_GT_4	Hardware Event Count:Total_Latency_MEM_LOAD_UOPS_RETIRED.DRAM_HIT	Module	Function (Full)	Source File	Start Address
func@0x93bd0	0	0	0	0	0	1045650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libprotobuf.so.32.0.12	func@0x93bd0	[Unknown]	0x93bd0
func@0xa6ce0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libstdc++.so.6.0.34	func@0xa6ce0	[Unknown]	0xa6ce0
func@0xa8d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libtasn1.so.6.6.3	func@0xa8d0	[Unknown]	0xa8d0
func@0xa9140	0	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libgeos.so.3.12.1	func@0xa9140	[Unknown]	0xa9140
func@0xaaffe0	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libgdal.so.34.3.8.4	func@0xaaffe0	[Unknown]	0xaaffe0
func@0xd7f0	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10979325	0	0	0	0	0	0	0	libssh-gcrypt.so.4.9.6	func@0xd7f0	[Unknown]	0xd7f0
func@0xe000	0	0	0	0	0	0	0	10456211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41824844	0	0	libvtkRenderingFreeType-9.1.so.9.1.0	func@0xe000	[Unknown]	0xe000
func@0xe360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libtbb.so.12.11	func@0xe360	[Unknown]	0xe360
google::protobuf::EncodedDescriptorDatabase::Add	0	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libprotobuf.so.32.0.12	google::protobuf::EncodedDescriptorDatabase::Add(void const*, int)	[Unknown]	0x19cd10
google::protobuf::FieldDescriptorProto::_InternalParse	0	0	0	0	1045650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4182600	0	0	0	0	0	0	0	libprotobuf.so.32.0.12	google::protobuf::FieldDescriptorProto::_InternalParse(char const*, google::protobuf::internal::ParseContext*)	[Unknown]	0x17d9b0
google::protobuf::FieldDescriptorProto::~FieldDescriptorProto	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libprotobuf.so.32.0.12	google::protobuf::FieldDescriptorProto::~FieldDescriptorProto(void)	[Unknown]	0x17d0e0
google::protobuf::FieldDescriptorProto::~FieldDescriptorProto	0	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libprotobuf.so.32.0.12	google::protobuf::FieldDescriptorProto::~FieldDescriptorProto(void)	[Unknown]	0x17cf60
google::protobuf::FileOptions::_InternalParse	0	0	0	0	0	0	0	10456211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41824844	0	0	libprotobuf.so.32.0.12	google::protobuf::FileOptions::_InternalParse(char const*, google::protobuf::internal::ParseContext*)	[Unknown]	0x187450
google::protobuf::internal::RepeatedPtrFieldBase::DestroyProtos	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libprotobuf.so.32.0.12	google::protobuf::internal::RepeatedPtrFieldBase::DestroyProtos(void)	[Unknown]	0x111630
hwy::platform::TimerResolution	0	3400000	10200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41824904	0	36596791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libhwy.so.1.0.7	hwy::platform::TimerResolution(void)	[Unknown]	0x7290
inflateReset	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libz.so.1.3	inflateReset	[Unknown]	0xdfd0
init_cacheinfo	0	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libc.so.6	init_cacheinfo	cacheinfo.h	0xc86b4
isspace	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228113	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libc.so.6	isspace	ctype.c	0x3b690
match_symbol	0	0	0	0	0	0	0	10456211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	match_symbol	dl-version.c	0x15da2
memmove	0	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	memmove	memmove-vec-unaligned-erms.S	0x26920
memset	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104577	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	memset	memset-vec-unaligned-erms.S	0x26b10
memset_ifunc_selector	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libc.so.6	memset_ifunc_selector	ifunc-memset.h	0xb22b4
munmap_chunk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libc.so.6	munmap_chunk	malloc.c	0xa9400
open_path	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	open_path	dl-load.c	0x60a0
open_verify	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	open_verify	dl-load.c	0x5c80
openaux	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10979325	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	openaux	dl-deps.c	0x29f0
operator new	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104577	0	0	0	5228113	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091300	0	0	0	0	0	0	0	libstdc++.so.6.0.34	operator new(unsigned long)	[Unknown]	0xc1560
search_cache	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091300	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	search_cache	dl-cache.c	0x16761
set_catch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	set_catch	dl-catch.c	0x151c
std::_Rb_tree_insert_and_rebalance	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091300	0	0	0	0	0	0	0	libstdc++.so.6.0.34	std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)	[Unknown]	0xda460
std::_Vector_base<float, std::allocator<float>>::~_Vector_base	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gaussian	std::_Vector_base<float, std::allocator<float>>::~_Vector_base(void)	stl_vector.h	0x404160
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>::_M_create	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libstdc++.so.6.0.34	std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>::_M_create(unsigned long&, unsigned long)	[Unknown]	0x16cdb0
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>::find_first_not_of	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091300	0	0	0	0	0	0	0	libstdc++.so.6.0.34	std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>::find_first_not_of(char, unsigned long) const	[Unknown]	0x16fa80
std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::vector	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104577	104577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gaussian	std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::vector(unsigned long, std::vector<float, std::allocator<float>> const&, std::allocator<std::vector<float, std::allocator<float>>> const&)	stl_vector.h	0x402d24
strlen_ifunc_selector	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libc.so.6	strlen_ifunc_selector	ifunc-avx2.h	0xb4ce4
sysmalloc	0	3400000	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libc.so.6	sysmalloc	malloc.c	0xac45f
tcache_get_n	0	0	0	0	0	522825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091300	0	0	0	0	0	libc.so.6	tcache_get_n	malloc.c	0xad7c6
unlink_chunk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libc.so.6	unlink_chunk	malloc.c	0xa9ad0
vtkRenderingFreeType_AutoInit_Construct	0	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71400000	0	0	0	0	0	0	libvtkRenderingFreeType-9.1.so.9.1.0	vtkRenderingFreeType_AutoInit_Construct(void)	[Unknown]	0x10940
